time,batteryPercent,steps,activeSeconds,temperaturesC
2026-07-09T17:45:00.000Z,15,24,8,33.1;33.2;33.4;33.5;33.7;32.9;33.0;34.1;32.9;33.2;33.3;32.8;32.8;33.6;33.1
2026-07-09T18:00:00.000Z,15,30,37,33.6;32.7;33.6;33.4;32.8;32.9;32.7;33.3;32.6;32.8;33.4;33.5;33.6;33.2;33.0
2026-07-09T18:15:00.000Z,15,214,69,33.3;33.5;32.7;33.0;33.7;32.8;33.1;33.5;32.4;33.0;33.0;32.7;32.7;33.4;32.8
2026-07-09T18:30:00.000Z,15,26,57,33.9;32.6;33.4;33.1;32.8;33.3;34.0;33.3;32.9;33.2;33.0;32.9;33.3;33.0;32.6
2026-07-09T18:45:00.000Z,15,48,56,33.3;32.8;33.1;33.8;32.4;32.7;33.7;33.9;33.2;32.9;34.0;33.2;32.7;33.2;33.5
2026-07-09T19:00:00.000Z,15,37,79,32.5;32.9;33.7;33.1;32.8;32.6;32.1;32.9;33.2;33.6;32.8;33.4;33.4;32.9;33.0
2026-07-09T19:15:00.000Z,15,52,90,33.5;33.3;33.3;33.6;32.8;32.6;32.6;33.6;32.7;33.6;32.8;33.0;33.2;33.4;33.5
2026-07-09T19:30:00.000Z,15,26,89,33.6;33.2;32.9;33.1;32.9;33.2;33.1;33.4;32.1;33.6;33.5;33.3;32.9;32.7;32.9
2026-07-09T19:45:00.000Z,15,32,88,33.4;33.7;33.3;33.9;33.0;33.0;33.8;34.2;33.0;33.2;33.4;33.0;34.0;32.6;33.4
2026-07-09T20:00:00.000Z,45,0,0,23.9;24.3;23.9;25.0;23.4;23.8;23.9;23.7;24.1;24.3;23.8;24.0;24.3;24.2;24.2
2026-07-09T20:15:00.000Z,75,0,0,24.2;23.9;23.8;24.3;23.9;24.2;23.2;23.6;24.3;24.5;24.1;23.9;24.3;23.9;24.0
2026-07-09T20:30:00.000Z,100,0,0,23.7;24.0;24.1;23.7;24.3;24.3;24.3;24.2;23.9;24.0;23.7;24.2;23.6;24.0;24.0
2026-07-09T20:45:00.000Z,100,0,0,23.9;23.9;23.9;24.3;23.8;23.7;24.3;24.2;24.6;24.1;24.0;24.5;23.7;23.5;24.3
2026-07-09T21:00:00.000Z,99,852,682,33.4;33.4;33.1;33.4;33.6;32.4;33.6;33.3;33.6;33.1;33.3;32.9;33.3;33.6;33.6
2026-07-09T21:15:00.000Z,98,245,128,33.1;33.1;33.1;33.3;32.9;33.6;33.5;33.8;33.1;33.1;33.0;33.0;33.4;33.3;33.4
2026-07-09T21:30:00.000Z,97,48,68,33.7;32.9;33.1;33.9;32.6;33.3;33.5;33.6;33.5;33.0;33.0;33.1;33.6;32.9;32.9
2026-07-09T21:45:00.000Z,96,1096,503,32.8;32.9;33.5;33.4;32.8;33.2;32.6;33.3;33.4;33.2;33.6;33.2;33.4;33.2;34.0
2026-07-09T22:00:00.000Z,95,15,54,33.0;33.5;33.5;33.1;33.1;32.5;33.0;33.6;33.4;33.4;33.6;33.3;33.7;33.2;33.5
2026-07-09T22:15:00.000Z,95,32,47,32.7;33.4;33.4;33.1;33.7;33.1;33.0;33.4;33.2;33.7;33.0;33.8;33.0;32.9;33.4
2026-07-09T22:30:00.000Z,94,991,608,32.9;33.0;33.5;33.5;33.0;33.6;32.9;32.6;32.7;33.0;33.8;33.4;32.7;33.5;33.0
2026-07-09T22:45:00.000Z,93,269,276,32.5;32.9;33.1;33.5;33.0;33.0;33.2;33.4;33.1;32.7;32.5;33.6;32.6;33.5;33.2
2026-07-09T23:00:00.000Z,92,0,0,34.1;34.5;34.2;34.7;35.0;34.3;34.1;34.4;34.2;34.9;34.1;33.9;33.7;34.2;34.5
2026-07-09T23:15:00.000Z,91,0,0,34.6;34.5;33.9;34.1;34.2;34.1;34.7;34.7;33.8;34.7;34.1;34.3;34.1;34.1;34.1
2026-07-09T23:30:00.000Z,90,0,0,34.2;34.4;34.5;34.2;34.4;34.3;33.8;34.0;34.0;34.1;34.1;34.4;34.8;34.1;34.6
2026-07-09T23:45:00.000Z,89,0,0,34.2;34.5;34.8;34.1;33.9;34.1;34.7;33.2;34.6;33.8;34.7;33.8;34.5;33.8;34.4
2026-07-10T00:00:00.000Z,88,2,7,33.7;33.8;34.3;34.5;34.6;34.4;33.5;34.5;34.1;33.8;33.6;34.6;34.1;34.2;34.7
2026-07-10T00:15:00.000Z,87,12,27,34.5;34.4;33.8;34.0;33.8;34.6;34.2;34.7;34.2;34.8;34.4;33.9;34.9;34.0;34.3
2026-07-10T00:30:00.000Z,86,0,0,34.7;34.0;34.5;34.0;34.2;33.7;34.2;34.5;34.3;33.6;34.2;34.0;34.2;34.1;33.9
2026-07-10T00:45:00.000Z,86,0,0,34.3;34.0;33.9;34.2;33.9;35.0;34.2;34.1;34.5;34.0;34.5;34.1;33.8;34.0;34.7
2026-07-10T01:00:00.000Z,85,12,13,33.9;34.7;34.5;34.0;33.8;34.7;34.3;34.1;33.6;33.8;34.2;34.2;33.9;34.7;34.7
2026-07-10T01:15:00.000Z,84,7,3,34.4;34.4;34.6;34.5;34.0;33.5;34.6;33.9;34.1;34.2;34.1;34.1;34.2;34.0;33.8
2026-07-10T01:30:00.000Z,83,0,0,34.4;33.9;34.0;34.8;34.1;33.7;34.1;34.4;34.0;33.7;33.5;34.7;34.0;34.2;34.1
2026-07-10T01:45:00.000Z,82,12,13,34.2;34.7;34.8;34.5;34.7;33.9;34.2;33.9;33.8;34.1;33.6;34.1;34.4;33.9;34.0
2026-07-10T02:00:00.000Z,81,8,14,34.1;34.1;34.3;35.1;34.2;34.9;33.5;34.1;34.3;34.3;33.9;34.2;33.6;33.7;33.8
2026-07-10T02:15:00.000Z,80,0,0,33.7;34.1;34.4;34.2;34.6;34.4;33.9;34.0;34.0;34.3;34.3;34.2;33.9;33.3;34.2
2026-07-10T02:30:00.000Z,79,12,12,34.0;34.2;34.2;34.0;34.7;34.6;34.6;33.9;34.6;34.1;34.0;33.8;34.0;34.0;34.3
2026-07-10T02:45:00.000Z,78,0,0,34.1;34.6;33.6;34.3;34.0;33.7;33.9;34.5;34.1;34.5;34.4;34.0;34.3;34.4;34.6
2026-07-10T03:00:00.000Z,77,10,29,34.6;34.4;34.3;34.4;34.2;34.1;34.2;34.2;34.8;34.3;33.7;34.4;34.8;34.2;33.6
2026-07-10T03:15:00.000Z,77,0,0,34.0;34.5;34.2;33.8;34.2;34.4;34.0;34.6;34.4;33.7;34.2;34.1;34.7;34.6;34.6
2026-07-10T03:30:00.000Z,76,0,0,34.0;34.4;34.2;33.9;34.3;33.8;33.6;34.1;34.8;34.1;34.3;33.5;34.4;34.3;34.2
2026-07-10T03:45:00.000Z,75,2,6,34.1;34.2;34.5;34.2;34.0;34.4;34.4;33.5;34.1;34.3;34.1;34.5;34.0;34.7;34.0
2026-07-10T04:00:00.000Z,74,0,0,33.9;34.0;33.8;34.0;33.7;33.9;33.8;34.8;34.1;33.9;34.5;33.7;34.6;34.1;34.3
2026-07-10T04:15:00.000Z,73,4,0,34.0;34.3;34.1;33.8;34.1;34.4;35.0;34.4;33.8;34.8;34.0;33.5;34.2;34.5;34.3
2026-07-10T04:30:00.000Z,72,0,0,34.5;34.6;34.6;34.2;34.5;34.3;33.7;33.8;34.8;34.2;34.2;34.1;33.5;34.0;33.8
2026-07-10T04:45:00.000Z,71,7,6,34.5;34.5;34.7;34.3;34.7;34.7;33.9;34.4;33.9;35.0;34.6;34.6;33.8;34.6;34.0
2026-07-10T05:00:00.000Z,70,0,0,34.7;34.4;34.0;34.2;34.5;34.3;34.0;34.4;34.1;33.9;34.1;33.8;34.1;34.0;34.0
2026-07-10T05:15:00.000Z,69,7,19,34.3;34.6;34.0;33.8;33.9;34.4;34.0;33.8;34.3;34.1;33.4;34.1;34.3;33.9;34.3
2026-07-10T05:30:00.000Z,68,0,0,34.1;33.9;33.8;33.9;33.9;34.0;34.1;33.8;34.3;34.2;34.6;34.1;34.3;34.7;35.0
2026-07-10T05:45:00.000Z,68,3,40,34.5;34.3;34.6;33.7;34.4;34.8;34.8;34.6;34.7;33.5;34.2;35.3;33.8;34.4;34.0
2026-07-10T06:00:00.000Z,67,8,40,34.9;34.3;34.2;34.6;33.9;34.9;33.5;34.4;33.6;34.9;34.3;34.3;34.4;34.2;33.6
2026-07-10T06:15:00.000Z,66,4,27,33.8;34.3;34.0;35.2;34.3;34.0;34.7;34.0;34.5;34.1;34.0;34.2;34.0;34.3;34.0
2026-07-10T06:30:00.000Z,65,2,35,33.9;34.1;34.7;34.3;33.8;34.5;33.9;34.0;33.8;34.0;34.2;34.0;34.1;34.5;34.0
2026-07-10T06:45:00.000Z,64,0,0,34.4;34.3;33.8;33.8;34.3;34.3;34.1;33.6;34.4;34.3;34.2;34.1;34.5;33.6;34.4
2026-07-10T07:00:00.000Z,63,577,762,32.6;33.6;33.6;33.4;33.2;33.1;32.6;32.3;32.8;33.7;33.1;33.4;33.9;33.2;33.7
2026-07-10T07:15:00.000Z,62,10,62,32.4;32.5;32.9;33.4;33.1;33.0;33.6;33.6;33.4;33.5;33.0;33.5;33.3;33.1;33.6
2026-07-10T07:30:00.000Z,61,33,55,33.1;33.2;33.0;33.5;33.1;32.6;32.9;33.0;33.2;33.7;33.5;34.0;32.8;33.1;33.3
2026-07-10T07:45:00.000Z,60,342,239,33.4;33.2;32.8;33.4;33.3;33.0;33.0;33.7;33.0;33.2;33.0;33.1;33.5;33.0;32.9
2026-07-10T08:00:00.000Z,59,234,65,33.6;32.7;33.5;33.4;33.1;33.6;33.5;33.0;33.2;33.6;32.7;33.7;33.1;33.4;33.3
2026-07-10T08:15:00.000Z,59,134,233,33.1;33.4;33.1;33.2;33.2;33.7;33.9;33.1;33.5;33.8;33.7;33.1;33.6;33.8;32.6
2026-07-10T08:30:00.000Z,58,21,34,33.4;33.4;33.2;33.1;33.3;32.5;32.6;32.8;33.0;33.6;33.2;33.4;33.4;33.4;33.8
2026-07-10T08:45:00.000Z,57,313,147,33.0;34.0;32.9;32.8;33.5;33.6;33.1;33.5;33.3;33.2;32.4;32.8;32.6;33.5;32.9
2026-07-10T09:00:00.000Z,56,229,242,33.2;33.4;33.6;33.8;32.9;33.1;32.9;33.3;33.5;33.0;33.6;33.4;33.1;33.1;33.3
2026-07-10T09:15:00.000Z,55,14,48,32.6;32.8;32.8;33.1;33.0;33.5;32.8;33.6;33.1;33.0;33.9;33.5;33.0;32.7;33.4
2026-07-10T09:30:00.000Z,54,50,15,33.4;33.4;33.0;33.4;33.7;33.9;33.0;33.7;32.9;32.8;32.4;33.5;33.5;32.5;33.2
2026-07-10T09:45:00.000Z,53,4,72,33.0;33.5;33.3;33.5;33.7;32.8;32.8;33.1;32.8;33.3;33.1;32.8;33.5;33.2;33.5
2026-07-10T10:00:00.000Z,52,53,12,33.0;34.2;33.3;33.1;33.1;33.3;33.4;33.3;33.4;32.9;33.2;33.2;33.0;33.0;33.4
2026-07-10T10:15:00.000Z,51,25,31,33.2;33.9;33.7;33.6;33.3;33.1;32.8;33.5;33.5;33.6;33.4;33.3;32.6;33.6;33.4
2026-07-10T10:30:00.000Z,50,59,58,33.3;33.4;33.0;33.6;33.3;33.5;33.8;32.9;33.5;33.0;33.0;33.6;32.9;33.3;33.8
2026-07-10T10:45:00.000Z,50,5,38,32.7;33.4;33.1;32.9;33.8;32.7;32.9;33.0;33.5;32.9;32.5;33.4;32.9;32.9;33.7
2026-07-10T11:00:00.000Z,49,25,32,32.8;33.0;33.4;32.9;33.0;33.0;33.6;33.6;33.4;33.7;33.6;33.3;33.6;32.7;33.0
2026-07-10T11:15:00.000Z,48,54,82,33.2;33.0;32.9;33.6;32.9;33.2;34.0;33.2;32.9;33.6;33.6;32.3;33.3;33.0;33.4
2026-07-10T11:30:00.000Z,47,24,88,33.0;32.7;33.3;33.2;33.0;32.9;33.0;32.8;32.8;33.1;33.8;33.4;33.3;33.4;33.3
2026-07-10T11:45:00.000Z,46,53,2,32.9;33.3;33.3;33.6;33.6;33.4;32.1;32.7;33.1;33.2;32.6;32.4;33.6;32.9;33.4
2026-07-10T12:00:00.000Z,45,155,273,32.9;33.3;32.8;32.7;32.8;33.1;33.2;33.4;33.1;33.0;33.4;33.4;33.3;33.3;32.7
2026-07-10T12:15:00.000Z,44,162,234,33.3;33.0;33.3;33.3;33.7;33.0;33.5;33.1;33.4;32.9;33.5;33.6;33.5;33.6;32.7
2026-07-10T12:30:00.000Z,43,16,4,32.9;33.6;33.4;33.1;32.6;33.1;33.9;33.8;33.9;33.2;33.3;33.1;33.6;33.1;33.1
2026-07-10T12:45:00.000Z,42,235,285,32.9;33.3;32.9;32.8;33.6;33.2;33.5;33.3;33.1;33.0;33.7;33.3;33.1;33.1;33.2
2026-07-10T13:00:00.000Z,41,34,26,33.3;32.9;33.0;33.4;33.0;33.2;33.1;32.9;33.4;33.2;32.4;33.5;33.4;33.4;33.4
2026-07-10T13:15:00.000Z,41,2,43,33.5;32.8;33.3;32.5;32.2;33.8;33.1;33.4;32.9;33.3;33.0;33.0;32.8;33.3;33.3
2026-07-10T13:30:00.000Z,40,1381,492,33.1;33.1;32.9;33.3;33.3;32.8;33.3;32.8;32.9;33.0;32.9;33.4;33.6;33.3;33.1
2026-07-10T13:45:00.000Z,39,8,73,33.4;33.5;33.2;32.3;33.6;33.5;33.4;33.5;32.9;32.7;33.0;33.1;33.5;33.2;33.3
2026-07-10T14:00:00.000Z,38,42,9,33.2;33.8;33.0;33.2;33.8;33.3;33.0;32.4;33.5;32.9;32.7;33.3;33.3;33.6;33.1
2026-07-10T14:15:00.000Z,37,90,250,33.2;33.8;33.8;33.1;33.3;32.9;32.5;33.0;33.3;32.7;33.7;33.3;33.5;33.8;33.0
2026-07-10T14:30:00.000Z,36,352,298,33.1;33.3;33.1;33.8;33.2;33.2;33.3;33.4;33.5;33.2;33.3;32.8;33.3;33.1;32.6
2026-07-10T14:45:00.000Z,35,28,15,32.9;33.2;33.6;33.3;32.5;32.7;32.7;32.9;33.1;33.1;33.9;33.2;33.4;33.3;33.2
2026-07-10T15:00:00.000Z,34,907,628,33.3;33.2;32.7;32.8;33.0;33.3;33.1;32.6;33.8;33.1;33.4;33.5;32.9;33.7;33.1
2026-07-10T15:15:00.000Z,33,50,21,32.9;33.0;33.3;33.4;32.7;33.4;33.5;33.0;32.9;33.3;33.0;33.6;33.7;33.8;32.7
2026-07-10T15:30:00.000Z,32,10,62,33.4;33.3;33.3;33.4;33.5;32.8;33.4;32.7;33.2;33.3;33.0;33.2;33.1;33.0;33.8
2026-07-10T15:45:00.000Z,32,316,108,33.2;33.2;33.2;33.4;33.1;34.0;33.2;32.5;32.9;33.0;33.9;33.0;33.2;33.3;32.7
2026-07-10T16:00:00.000Z,31,8,53,33.6;33.8;33.0;32.9;33.6;33.0;33.1;33.4;33.7;32.7;33.7;33.6;32.6;33.0;32.5
2026-07-10T16:15:00.000Z,30,176,133,33.3;33.1;33.8;33.3;33.1;33.5;33.1;33.0;33.3;32.8;33.0;33.1;32.8;33.4;33.6
2026-07-10T16:30:00.000Z,29,39,42,33.8;33.4;33.5;33.4;32.8;33.3;32.7;33.6;33.6;33.0;33.5;33.8;32.8;33.2;33.6
2026-07-10T16:45:00.000Z,28,10,62,33.0;33.6;33.5;33.4;32.8;33.4;33.5;33.2;33.5;32.8;33.4;32.9;32.7;33.1;33.4
2026-07-10T17:00:00.000Z,27,58,12,32.9;33.9;33.3;32.8;33.1;33.0;33.2;33.2;33.0;33.3;33.6;33.4;33.2;33.4;33.0
2026-07-10T17:15:00.000Z,26,391,208,32.8;33.6;33.6;33.0;33.1;33.4;33.2;33.3;33.3;33.5;32.9;33.0;33.1;32.6;33.0
2026-07-10T17:30:00.000Z,25,386,150,32.7;33.6;33.3;33.3;33.4;33.3;33.0;32.9;33.0;33.0;33.2;33.0;33.3;32.7;33.7
2026-07-10T17:45:00.000Z,24,20,47,33.5;32.7;32.9;32.8;33.2;33.6;33.5;32.7;33.3;33.2;33.3;33.1;33.1;32.8;33.0
2026-07-10T18:00:00.000Z,23,60,22,33.6;33.0;32.7;33.5;32.9;32.8;33.9;33.1;33.8;32.5;33.5;32.8;33.1;33.1;33.2
2026-07-10T18:15:00.000Z,23,908,337,33.2;33.2;33.8;32.7;33.4;32.7;33.6;32.7;33.0;33.1;33.2;33.7;33.5;32.9;33.2
2026-07-10T18:30:00.000Z,22,383,94,33.3;32.7;33.3;33.4;33.0;32.7;32.7;33.9;33.3;33.0;32.3;33.1;33.2;32.8;33.4
2026-07-10T18:45:00.000Z,21,19,43,33.2;33.1;33.0;33.1;33.0;33.6;33.3;33.5;33.3;32.3;33.5;33.3;33.3;33.7;33.5
2026-07-10T19:00:00.000Z,20,656,411,32.5;33.4;33.2;33.3;32.7;32.8;33.0;33.2;32.7;33.4;33.3;33.2;33.0;33.7;33.3
2026-07-10T19:15:00.000Z,19,41,1,33.6;32.9;33.4;32.8;32.8;33.5;32.8;33.8;33.9;33.5;32.6;32.9;33.5;32.8;32.6
2026-07-10T19:30:00.000Z,18,59,11,33.5;32.7;33.6;33.3;33.4;32.6;33.6;33.1;33.8;33.5;33.2;32.7;33.6;33.2;33.5
2026-07-10T19:45:00.000Z,17,48,21,32.6;33.3;33.5;33.1;33.1;32.7;32.9;33.2;33.8;33.3;33.7;32.9;33.7;33.4;33.4
2026-07-10T20:00:00.000Z,16,26,84,32.9;33.2;33.4;32.7;33.4;33.9;33.6;33.2;33.0;33.1;33.2;33.1;33.4;33.7;33.1
2026-07-10T20:15:00.000Z,15,4,0,33.7;33.3;33.6;33.7;33.1;32.9;33.7;33.1;33.3;33.6;33.9;33.0;33.3;33.1;33.5
2026-07-10T20:30:00.000Z,15,26,16,33.0;33.0;32.9;33.3;33.4;33.3;33.2;33.0;32.9;33.1;32.6;33.8;33.2;33.1;33.4
2026-07-10T20:45:00.000Z,15,48,36,32.7;33.7;33.5;33.3;32.9;33.7;32.6;32.6;33.0;33.1;32.8;33.2;33.2;33.3;33.4
2026-07-10T21:00:00.000Z,15,317,264,33.5;33.3;33.6;33.4;33.2;33.0;33.2;32.6;33.9;33.1;33.2;33.5;33.1;32.9;33.5
2026-07-10T21:15:00.000Z,15,53,89,33.2;32.8;32.3;33.0;33.8;33.4;33.3;33.3;33.3;33.2;32.9;33.1;33.6;33.1;33.6
2026-07-10T21:30:00.000Z,15,203,111,33.0;33.5;33.2;33.4;33.0;33.1;33.4;33.6;33.1;32.8;32.5;32.9;33.4;33.2;33.2
2026-07-10T21:45:00.000Z,15,1239,377,33.7;33.4;32.8;33.5;32.8;33.2;33.1;32.8;32.8;32.7;33.3;33.3;33.3;32.9;32.6
2026-07-10T22:00:00.000Z,15,296,146,32.9;33.1;33.7;33.5;33.3;33.0;33.6;32.8;32.8;33.5;33.7;32.8;32.6;33.0;33.6
2026-07-10T22:15:00.000Z,15,88,104,33.8;33.2;33.7;33.1;33.0;33.0;33.1;33.2;32.9;33.2;33.6;32.9;33.0;33.3;33.0
2026-07-10T22:30:00.000Z,15,266,189,33.4;33.2;32.9;33.2;33.4;33.5;33.5;33.3;32.4;33.2;32.7;33.1;33.1;33.3;33.8
2026-07-10T22:45:00.000Z,15,8,86,33.3;32.5;33.0;33.4;33.5;33.4;34.0;33.4;32.9;32.8;33.4;33.3;33.2;33.1;32.6
2026-07-10T23:00:00.000Z,15,0,0,34.6;33.8;34.4;34.3;34.4;34.0;33.9;34.2;34.0;34.7;33.7;34.7;34.6;34.2;34.3
2026-07-10T23:15:00.000Z,15,0,0,33.9;34.1;34.7;34.4;33.7;34.5;34.2;34.6;34.5;34.3;34.8;34.3;33.9;34.3;34.1
2026-07-10T23:30:00.000Z,15,0,0,33.8;34.5;33.9;35.2;34.3;34.7;34.2;33.7;34.4;33.9;34.5;34.6;34.0;34.9;34.2
2026-07-10T23:45:00.000Z,15,0,0,34.8;34.5;34.5;35.2;34.6;33.9;34.2;34.1;33.9;34.7;34.5;34.4;34.0;34.3;34.8
2026-07-11T00:00:00.000Z,15,0,0,34.2;34.7;34.0;34.1;34.2;34.0;33.7;34.4;33.9;34.3;33.8;34.1;34.3;34.4;34.1
2026-07-11T00:15:00.000Z,15,8,38,34.0;34.3;34.1;34.5;34.7;34.6;34.1;34.0;34.1;34.0;34.1;34.4;33.8;33.6;33.8
2026-07-11T00:30:00.000Z,15,0,0,33.8;33.5;34.2;34.0;34.4;33.7;33.8;34.2;34.8;34.5;34.2;34.4;33.9;34.1;33.9
2026-07-11T00:45:00.000Z,15,0,0,34.2;33.4;34.1;34.1;34.4;34.7;34.0;34.6;34.2;33.9;34.3;34.5;33.9;34.8;34.2
2026-07-11T01:00:00.000Z,15,0,0,33.8;34.7;34.2;33.8;34.8;34.4;33.6;34.3;34.7;34.4;34.2;34.1;33.8;34.0;34.5
2026-07-11T01:15:00.000Z,15,0,0,34.4;34.0;34.2;33.9;33.9;34.2;34.0;35.0;34.2;34.2;34.3;33.8;34.1;34.7;34.6
2026-07-11T01:30:00.000Z,15,0,0,33.4;34.1;34.6;34.4;34.2;34.7;34.7;33.9;34.3;34.6;34.0;34.6;34.5;34.8;34.5
2026-07-11T01:45:00.000Z,15,5,17,33.8;34.7;34.7;34.0;34.0;34.4;33.9;34.3;34.3;33.7;34.3;34.0;34.3;33.6;33.7
2026-07-11T02:00:00.000Z,15,0,0,34.0;33.8;34.0;33.8;34.4;33.8;34.0;34.2;34.3;33.7;34.2;34.7;34.6;34.1;34.3
2026-07-11T02:15:00.000Z,15,0,0,34.3;34.1;34.2;34.1;34.0;34.4;33.7;33.8;34.4;33.7;33.9;35.0;34.4;34.1;33.8
2026-07-11T02:30:00.000Z,15,2,8,33.9;34.5;34.2;34.2;34.4;33.3;33.7;34.9;34.2;34.7;34.1;34.7;34.1;34.2;34.1
2026-07-11T02:45:00.000Z,15,0,0,35.0;33.6;34.9;33.9;34.4;34.1;34.6;34.7;33.6;34.0;34.7;33.8;34.8;34.2;34.4
2026-07-11T03:00:00.000Z,15,0,0,34.3;34.5;34.9;34.3;34.5;34.3;34.1;34.0;34.1;34.0;34.8;34.8;34.6;34.0;34.8
2026-07-11T03:15:00.000Z,15,0,0,34.3;33.9;34.1;33.6;33.9;34.3;33.5;33.5;34.2;33.9;34.0;33.4;34.4;34.3;34.4
2026-07-11T03:30:00.000Z,15,11,4,34.4;35.0;34.1;34.0;34.4;34.6;33.6;34.9;34.4;34.6;33.6;34.3;34.1;34.3;34.2
2026-07-11T03:45:00.000Z,15,9,5,33.9;33.9;33.9;34.3;34.4;33.9;34.2;34.2;34.2;34.1;34.0;34.4;34.0;33.8;34.5
2026-07-11T04:00:00.000Z,15,0,0,34.6;34.2;34.5;34.3;34.4;34.4;34.2;34.7;34.5;34.2;34.0;34.4;34.5;34.1;33.7
2026-07-11T04:15:00.000Z,15,0,0,34.4;34.1;34.7;34.2;34.8;34.2;33.9;33.8;34.9;34.3;33.8;34.5;34.4;34.2;34.5
2026-07-11T04:30:00.000Z,15,0,0,33.8;34.0;34.4;34.3;34.2;33.9;34.2;34.4;34.2;33.7;34.2;34.3;34.0;34.3;34.2
2026-07-11T04:45:00.000Z,15,3,21,34.5;34.0;34.5;34.6;34.3;34.4;34.1;34.1;34.8;33.8;33.8;33.7;34.3;34.2;34.7
2026-07-11T05:00:00.000Z,15,1,15,34.4;34.4;34.1;33.7;34.4;34.7;34.1;34.3;34.1;34.4;34.6;34.7;34.3;34.0;34.3
2026-07-11T05:15:00.000Z,15,5,24,34.1;34.8;34.4;34.1;34.4;33.8;34.2;34.1;34.0;34.2;33.7;34.0;34.6;34.1;33.8
2026-07-11T05:30:00.000Z,15,0,0,34.7;34.3;33.7;34.5;34.2;34.6;34.0;34.1;33.8;34.7;33.6;34.6;33.7;34.6;34.4
2026-07-11T05:45:00.000Z,15,0,0,34.1;34.7;34.8;34.1;33.7;34.1;35.0;33.9;34.2;34.5;34.2;34.1;34.3;34.1;34.2
2026-07-11T06:00:00.000Z,15,0,0,33.6;34.3;33.8;34.2;34.1;34.4;33.8;34.1;33.8;34.7;34.4;34.5;34.3;34.2;33.9
2026-07-11T06:15:00.000Z,15,6,5,33.8;34.4;33.7;34.6;34.5;34.3;34.2;34.6;34.1;34.2;33.8;33.9;34.2;33.9;33.9
2026-07-11T06:30:00.000Z,15,10,30,34.3;34.4;34.7;34.3;35.0;33.8;34.1;34.1;33.7;34.2;33.9;33.7;34.2;34.0;34.5
2026-07-11T06:45:00.000Z,15,7,8,34.3;34.3;34.0;34.3;34.5;34.3;34.6;34.6;34.0;33.8;34.5;33.5;34.4;34.6;34.1
2026-07-11T07:00:00.000Z,15,30,46,33.8;32.4;33.5;32.8;33.3;33.1;33.8;33.3;32.7;32.9;33.3;33.5;33.7;33.6;33.4
2026-07-11T07:15:00.000Z,15,1209,386,33.4;32.9;32.9;32.8;33.2;33.7;33.2;33.4;33.1;33.5;32.9;33.0;33.1;33.3;33.1
2026-07-11T07:30:00.000Z,15,33,26,32.9;33.4;33.1;33.3;33.1;33.4;33.5;33.3;33.2;33.3;33.0;32.7;32.7;33.6;33.6
2026-07-11T07:45:00.000Z,15,8,70,34.2;33.6;32.9;33.4;33.2;33.1;33.2;32.9;33.4;33.0;32.8;33.3;32.8;33.2;33.6
2026-07-11T08:00:00.000Z,15,5,39,32.7;33.1;33.3;33.3;32.8;32.8;33.4;32.5;33.7;33.7;32.9;32.9;33.4;33.0;33.3
2026-07-11T08:15:00.000Z,15,34,31,32.7;32.9;34.3;33.3;33.2;33.1;32.9;32.8;33.4;33.0;33.0;33.5;33.3;33.3;32.4
2026-07-11T08:30:00.000Z,15,163,278,33.5;33.5;33.2;33.2;33.1;32.8;32.4;33.2;33.4;33.1;33.6;33.5;32.9;32.9;33.5
2026-07-11T08:45:00.000Z,15,256,111,33.6;33.4;32.4;33.4;33.1;33.3;33.7;33.3;33.2;33.3;33.3;32.4;33.2;32.8;33.2
2026-07-11T09:00:00.000Z,15,386,96,33.3;32.7;33.4;32.8;33.6;32.9;33.3;33.1;33.4;32.7;33.0;33.2;32.9;33.5;33.4
2026-07-11T09:15:00.000Z,15,33,57,33.3;32.8;33.1;33.0;33.5;33.1;33.7;33.0;32.8;33.4;33.2;33.5;33.4;32.9;32.6
2026-07-11T09:30:00.000Z,15,136,66,33.2;33.5;34.0;33.1;33.8;33.1;33.1;33.9;33.2;32.8;32.9;32.6;33.2;32.6;33.8
2026-07-11T09:45:00.000Z,15,23,79,32.9;32.5;33.7;33.5;32.8;33.6;33.0;33.0;33.1;32.7;33.6;33.5;33.6;33.3;33.4
2026-07-11T10:00:00.000Z,15,58,49,33.6;33.5;32.3;33.0;33.2;32.7;33.1;33.3;33.5;33.2;33.4;33.3;33.1;33.6;33.8
2026-07-11T10:15:00.000Z,15,33,4,33.6;32.8;33.3;33.2;33.4;32.9;33.3;33.7;33.3;33.2;33.0;33.0;33.5;33.1;32.9
2026-07-11T10:30:00.000Z,15,41,21,32.9;33.2;33.2;33.2;32.8;33.3;32.9;33.2;33.2;33.3;33.2;32.4;32.9;33.3;33.0
2026-07-11T10:45:00.000Z,15,317,87,32.8;33.1;33.0;33.1;33.6;33.2;33.0;33.2;34.0;33.9;33.4;33.1;33.0;32.7;33.6
2026-07-11T11:00:00.000Z,15,60,13,32.9;32.9;33.2;33.8;33.5;33.3;32.9;32.8;33.0;33.2;32.8;33.6;33.7;33.4;33.0
2026-07-11T11:15:00.000Z,15,56,65,33.8;32.9;33.5;33.4;32.7;33.1;32.9;32.9;33.7;33.6;32.8;32.4;33.2;34.0;33.3
2026-07-11T11:30:00.000Z,15,25,59,33.4;33.7;33.0;33.0;33.0;33.2;32.7;33.0;33.4;33.6;32.8;33.4;33.2;33.2;33.0
